,Quote,Genre,Category
1257,"“Most of the time romance isn't even about love, anyway. It's about escape. Fantasy. Salvation from the mundane. Save me from boredom, from exhaustion, from my undersexed body, from microwave dinners and reality TV, from going to bed alone with a vibrator or a cat. Save me from my desperately ordinary life.”","fantasy,funny,love,romance,truth",Romance
1258,"“That somehow, this insufferable girl would become the one person I am forever, hopelessly, madly drawn to against my will and possibly even my better judgment.”","darren,fantasy,magic,prince,romance,ryiah,young-adult",Romance
1259,"“All of sudden I cared what someone thought of me. Because we are friends. And making you miserable and angry makes me miserable and angry. I don’t want to be the person to make you mad or cry, Ryiah. I want to make you laugh. I want you to make me laugh, because gods know you are the only one who can. So, yes, I am sorry, I am sorry because even if I was right, I was also wrong. And I’d rather lose a silly battle than your friendship.”","darren,fantasy,magic,prince,romance,ryiah,young-adult",Romance
1260,"“My ideas about vampires may be romantic, but your attitudes toward women need a major overhaul.”","romance,vampires",Romance
1261,“You + Mesaw this...AMERICAThank you for finding America with me”,"cute,romance",Romance
1262,"“No matter how happily a woman may be married, it always pleases her to discover that there is a nice man who wishes that she were not.”",romance,Romance
1263,"“Are you going to kiss me?"" I blabbered stupidly.""I'm working up the nerve,"" he said softly.”","brenna,jake,kiss,nervous,romance",Romance
1264,"“Ada kata yang merangkum kesetaraan, perhatian, & cinta!Laki-laki & Perempuansaling mengenal, saling memahami, saling bantu, bergandengan tangan (ups!), saling menanggung, & cekatan mendahulukan. Serasi..!Lalu? Harusnya kau tahu bidadari bisa cemburu. Itu tantangan. Untuk mendekatkan sumbu potensi diri dengan nyala suci ruh keshalihan. Agar bidadari cemburu padamu? Bukan dengan tebar pesona fisik tentu. Karena pasti 'muke lu jauh' he..he.. Tak jua dengan memenjara diri antara dapur, kelambu & sumur, karena Allah & Rasul tak pernah bermaksud begitu.”","love,romance",Romance
1265,“I love her and that's the beginning and end of everything.”,"inspirational,passion,romance",Romance
1266,"“Will you walk with me out on the wire, cuz baby, I'm just a scared and lonely rider, but I gotta know how it feels... I want to know love is wild, babe, I want to know love is real.”","love,rebel,rebellion,romance",Romance
1267,“My soul will always find its way to yours because home is where the heart is.”,"heart,in-love,love,relationship,romance,soul",Romance
1268,"“Haven’t you got any romance in your soul?’ said Magrat plaintively. ‘No,’ said Granny. 'I ain’t. And stars don’t care what you wish, and magic don’t make things better, and no one doesn’t get burned who sticks their hand in a fire. If you want to amount to anything as a witch, Magrat Garlick, you got to learn three things. What’s real, what’s not real, and what’s the difference.”","granny-weatherwax,magic,magrat,romance,star,wish",Romance
1269,"“Somos cada vez mais, os defeitos que temos, não as qualidades”","caminho,elefante,jose,romance,saramago,viagem",Romance
1270,"“Patti told me that to truly love someone, you must hold them in an open hand. That was how I needed to love Kai. It was necessary to uncurl my fingers and let him go.”","anna,evil,kaidanrowe,paranormal-romance,romance,sweet",Romance
1271,"“There is something about me, doll face. It’s between my legs, and I do believe a few minutes ago you were praying to it.”",romance,Romance
1272,"“You're what I've been looking for my whole life, and if you let me, I'll love you for the rest of yours.”","bliss,love,romance",Romance
1273,“I already knew our “ever after” wouldn't always be happy or even comfortable,"ever-after,love,real-love,romance,the-end,true-love",Romance
1274,“Sometimes just getting through each day requires almost superhuman strength.”,"fiction,life-lesson,romance",Romance
1275,“I'd lost myself in the abyss of someone else's tyranny...again.”,"abuse,abusive-relationships,bullying,love,romance,star-crossed-lovers",Romance
1276,“How could you fall in love with a three inch worm?”,"fictional,humor,romance",Romance
1277,"“It frightens me that I can't do anything sensible about it.""""Are you scared that you'll wind up with a boring job where you have to see the same people every day and drink instant coffee?""""I'm more scared that I'll forget the feeling I have now.""""Kind of like how you forgot how it feels to be three years old.""""That surely I'll wind up thinking I was so young, I didn't really understand everything. It bothers me that I know I will be wrong.”","memories,romance,young",Romance
1278,“There are much more important qualities to have than a docile disposition.”,"feminism,independent-women,romance,young-adult",Romance
1279,"“His hands may have been the one to heal you, but it will be mine that awaken you.”","love,romance",Romance
1280,"“I'm ending this.''No. Come on. It's not worth it.''You are,' he said fiercely, looking at her.'You're worth it.”","eleanor,feels,love,park,romance",Romance
1281,"“Sorry,ʺ she said, her face shining with joy when she saw me. ʺShould have put a sock on the door. Didnʹt realize things were getting hot and heavy.ʺʺNo avoiding it,ʺ I said lightly, clasping Dimitriʹs hand. ʺThings are always hot with him around.ʺDimitri looked scandalized. Heʹd never held back when we were in bed together, but his private nature wouldnʹt let him even hint about such matters to others. It was mean, but I laughed and kissed his cheek.ʺOh, this is going to be fun,ʺ I said. ʺNow that everythingʹs out in the open.ʺʺYeah,ʺ he said. ʺI got a pretty ‘funʹ look from your father the other day.”","humor,romance",Romance
1282,“He would ask nothing else from life if he would be allowed to protect and cherish her for the rest of his.”,"pennyroyal,romance",Romance
1283,"“You're the one who made it seem like we were doing something wrong. Maybe you still feel like that, because for whatever reason, you think I'm not good enough for you. But I like you, okay? I've liked you from the very beginning.""""It was never going anywhere""""Because you wouldn't let it go anywhere.”","love,romance",Romance
1284,"“With kisses like that, I wish this was the Universe where you were my soulfinder.”","kiss,romance",Romance
1285,"“If you neglected to warn Djetth beforehand that you were going to shoot him down, Your Highness, he may consider you in breach of contract...-- Rhett”","alien-romance,fantasy,futuristic,humor,humour,romance",Romance
1286,“The guy in bed with her was not Nathan. Which meant Elle was buck-naked and wantonly riding the wrong guy.”,romance,Romance
1287,“En el amor no hay palabra segura.”,romance,Romance
1288,“Just because lips have met doesn't mean hearts have joined. And just because two bodies are drawn to each other doesn't mean two people are right for each other. A physical relationship does not equal love.”,"intimacy,love,relationships,romance",Romance
